gw,player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam
5,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,654,45,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.6,10.0,0.9,0,1,0,1,0,0.04,0.12,0.16,0.07,1,False
5,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,659,90,0,0,0,2,0,0,0,0,0,0,0,13,17.4,6.4,26.0,5.0,2,4,1,3,1,0.10,0.02,0.12,2.31,1,False
5,660,90,1,1,0,1,0,0,0,0,0,0,3,55,66.4,14.1,13.0,9.4,5,7,3,15,1,0.08,0.06,0.14,1.78,15,True
5,661,66,1,0,0,1,0,0,0,0,0,0,2,39,52.4,2.0,23.0,7.7,5,4,2,11,1,0.32,0.06,0.38,0.66,8,False
5,662,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0.00,0.00,0.00,0.00,1,False
5,663,18,0,0,0,0,0,0,0,0,0,0,0,5,6.8,29.1,10.0,4.6,0,0,0,0,0,0.00,0.06,0.06,0.00,1,False
5,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,666,90,0,0,0,1,0,0,0,0,0,0,0,3,0.2,1.8,12.0,1.4,0,3,0,3,1,0.00,0.01,0.01,0.89,2,False
5,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,668,90,0,1,0,1,0,0,0,1,0,0,0,20,24.8,21.6,9.0,5.5,1,3,4,8,1,0.07,0.09,0.16,0.71,4,False
5,669,75,0,0,0,1,0,0,0,0,0,0,0,10,9.4,21.6,12.0,4.3,2,3,1,6,1,0.00,0.18,0.18,0.68,2,False
5,670,90,0,0,0,1,0,0,0,0,0,1,0,3,6.2,0.0,0.0,0.6,1,5,0,0,1,0.00,0.00,0.00,0.71,2,False
5,671,58,0,0,0,1,0,0,0,0,0,0,0,1,4.2,1.5,4.0,1.0,1,1,0,2,1,0.00,0.00,0.00,1.76,1,False
5,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,673,90,0,0,0,2,0,0,0,0,0,0,0,19,21.8,5.1,0.0,2.7,3,4,7,14,1,0.00,0.02,0.02,1.32,4,False
5,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,677,72,0,0,1,0,0,0,0,0,0,0,0,4,13.2,3.3,21.0,3.8,3,4,1,8,1,0.25,0.11,0.36,0.78,3,False
5,678,10,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.1,0.0,0.2,2,0,0,2,0,0.00,0.00,0.00,0.25,1,False
5,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,681,45,0,0,0,0,0,0,0,0,0,0,0,2,0.2,1.3,2.0,0.4,1,0,0,1,1,0.00,0.01,0.01,0.08,1,False
5,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,683,90,0,0,0,1,0,0,0,0,0,0,0,9,28.6,0.2,23.0,5.2,10,5,3,13,1,0.16,0.00,0.16,0.71,4,False
5,684,83,0,0,1,0,0,0,0,1,0,0,0,22,24.4,1.3,0.0,2.6,12,2,2,14,1,0.00,0.02,0.02,0.43,7,False
5,685,90,0,0,1,0,0,0,0,1,0,0,0,25,20.0,11.8,4.0,3.6,5,3,2,7,1,0.00,0.03,0.03,0.14,5,False
5,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,691,90,1,1,0,1,0,0,0,0,0,0,2,38,35.4,19.4,21.0,7.6,1,2,1,4,1,0.12,0.02,0.14,1.77,11,True
5,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,694,90,0,0,0,1,0,0,0,0,0,0,0,15,36.0,30.6,12.0,7.9,13,3,3,16,1,0.07,0.18,0.25,0.71,4,False
5,695,90,0,0,0,3,0,0,0,0,0,0,0,8,22.0,30.8,6.0,5.9,2,5,4,6,1,0.00,0.01,0.01,0.48,1,False
5,696,14,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.8,9.0,1.1,0,0,0,0,0,0.24,0.01,0.25,0.17,1,False
5,697,15,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.3,0.0,0.3,0,3,1,4,0,0.00,0.00,0.00,0.00,1,False
5,698,69,1,0,0,1,0,0,0,0,0,0,1,25,38.6,7.8,23.0,6.9,1,4,0,5,1,0.15,0.02,0.17,1.28,8,False
5,699,75,0,1,0,1,0,0,0,0,0,0,0,23,4.4,18.1,8.0,3.1,0,2,1,3,1,0.02,0.02,0.04,0.68,5,False
5,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,706,7,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,0.0,0.4,2,0,0,2,0,0.00,0.00,0.00,0.28,1,False
5,707,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,1,False
5,708,77,0,0,0,2,0,0,0,0,0,0,0,11,8.6,4.8,0.0,1.3,3,2,0,5,1,0.00,0.01,0.01,2.18,2,False
5,709,90,1,0,0,3,0,0,0,0,0,0,0,8,49.4,13.6,17.0,8.0,3,4,5,8,1,0.68,0.04,0.72,0.48,7,False
5,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,712,45,0,0,0,0,0,0,0,0,0,0,0,6,5.2,14.2,11.0,3.0,1,0,1,2,1,0.10,0.27,0.37,0.22,1,False
5,713,45,0,0,0,0,0,0,0,1,0,0,0,2,2.2,1.8,9.0,1.3,1,2,2,3,1,0.05,0.01,0.06,0.14,0,False
5,714,83,0,0,1,0,0,0,0,0,0,0,0,1,0.8,4.9,8.0,1.4,1,1,0,2,1,0.00,0.02,0.02,0.43,2,False
5,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,717,29,0,0,0,0,0,0,0,0,0,0,0,4,3.2,12.3,24.0,4.0,0,1,0,1,0,0.25,0.06,0.31,0.42,1,False
5,718,12,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.4,0.0,0.0,0,1,0,1,0,0.00,0.00,0.00,0.14,1,False
5,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,720,90,0,0,0,3,0,0,0,0,0,0,0,8,5.0,13.0,47.0,6.5,1,2,1,4,1,0.22,0.03,0.25,0.48,2,False
5,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,722,90,0,0,0,1,0,0,0,1,0,0,0,19,25.6,23.5,0.0,4.9,7,7,4,18,1,0.00,0.01,0.01,1.10,3,False
5,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,724,9,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0.0,0.0,0.6,2,0,0,2,0,0.00,0.00,0.00,0.25,1,False
5,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,731,23,0,0,0,0,0,0,0,1,0,0,0,2,2.2,1.2,0.0,0.3,1,2,0,3,0,0.00,0.00,0.00,0.17,0,False
5,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,734,58,0,0,0,1,0,0,0,0,0,0,0,7,13.0,14.3,26.0,5.3,1,5,0,6,1,0.06,0.01,0.07,0.51,1,False
5,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,736,90,0,0,0,1,0,0,0,1,0,2,0,7,15.6,0.0,0.0,1.6,4,4,0,0,1,0.00,0.00,0.00,0.96,1,False
5,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
5,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,1,90,0,0,0,1,0,0,0,0,0,2,0,11,15.8,0.0,0.0,1.6,2,10,0,0,1,0.00,0.01,0.01,0.61,2,False
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,5,90,1,0,0,1,0,0,0,0,0,0,3,34,76.8,2.5,33.0,11.2,16,2,3,19,1,0.22,0.02,0.24,0.61,13,True
6,6,45,0,0,0,0,0,0,0,0,0,0,0,8,5.4,11.8,2.0,1.9,1,1,0,1,0,0.00,0.07,0.07,0.20,1,False
6,7,69,0,0,0,1,0,0,0,1,0,0,0,0,3.6,16.8,10.0,3.0,3,3,0,3,1,0.10,0.04,0.14,0.53,1,False
6,8,90,0,0,0,1,0,0,0,0,0,0,0,10,24.6,38.2,25.0,8.8,4,4,2,6,1,0.53,0.21,0.74,0.61,2,False
6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,10,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.9,2.0,0.2,0,1,0,0,0,0.00,0.00,0.00,0.04,1,False
6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,12,90,0,0,0,1,0,0,0,0,0,0,0,13,14.8,19.3,0.0,3.4,1,3,3,4,1,0.00,0.10,0.10,1.19,2,False
6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,16,69,0,0,0,1,0,0,0,0,0,0,0,10,4.4,11.4,30.0,4.6,0,5,0,5,1,0.08,0.01,0.09,0.53,2,False
6,17,8,0,1,0,0,0,0,0,0,0,0,0,16,19.0,16.4,0.0,3.5,0,1,0,1,0,0.00,0.25,0.25,0.08,4,False
6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,19,20,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.5,4.0,0.7,1,2,0,3,0,0.05,0.01,0.06,0.08,1,False
6,20,87,0,0,0,1,0,0,0,0,0,0,0,5,2.4,17.0,12.0,3.1,0,2,0,2,1,0.33,0.12,0.45,0.58,2,False
6,21,90,0,1,0,1,0,0,0,0,0,0,2,33,47.6,53.7,4.0,10.5,4,5,3,12,1,0.00,0.20,0.20,0.61,9,False
6,22,20,1,0,0,0,0,0,0,0,0,0,0,23,35.2,0.1,19.0,5.4,1,1,1,3,0,0.05,0.00,0.05,0.08,6,False
6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,26,81,0,0,0,1,0,0,0,0,0,0,0,24,17.8,31.9,0.0,5.0,4,2,3,9,1,0.00,0.52,0.52,0.53,2,False
6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,32,90,0,0,0,1,0,0,0,0,0,3,0,13,23.0,3.0,0.0,2.6,1,10,0,0,1,0.00,0.02,0.02,0.92,3,False
6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,36,90,0,0,0,1,0,0,0,0,0,0,0,8,18.0,1.5,1.0,2.1,7,7,2,9,1,0.01,0.01,0.02,0.92,2,False
6,37,90,0,1,0,1,0,0,0,0,0,0,0,21,28.2,15.2,11.0,5.4,3,3,0,3,1,0.05,0.33,0.38,0.92,5,False
6,38,90,0,0,0,1,0,0,0,0,0,0,0,21,22.4,0.7,0.0,2.3,5,3,0,5,1,0.00,0.00,0.00,0.92,2,False
6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,40,31,0,0,0,1,0,0,0,0,0,0,0,-1,2.8,0.4,0.0,0.3,1,1,0,1,1,0.00,0.00,0.00,0.28,1,False
6,41,58,0,0,0,0,0,0,0,0,0,0,0,13,12.6,0.5,0.0,1.3,7,5,0,7,0,0.00,0.01,0.01,0.64,1,False
6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,44,81,0,0,0,1,0,0,0,0,0,0,0,2,3.2,12.8,0.0,1.6,0,2,1,1,1,0.00,0.02,0.02,0.80,2,False
6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,47,90,0,1,0,1,0,0,0,0,0,0,0,20,26.8,30.9,6.0,6.4,3,2,1,6,1,0.00,0.06,0.06,0.92,5,False
6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,50,45,1,1,0,0,0,0,0,0,0,0,3,33,51.0,14.3,34.0,9.9,0,3,1,4,0,0.29,0.07,0.36,0.41,12,True
6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,53,7,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.0,0.0,0.2,1,0,0,1,0,0.00,0.00,0.00,0.13,1,False
6,54,71,1,0,0,1,0,0,0,1,0,0,0,25,36.0,18.5,13.0,6.8,3,5,1,9,1,0.45,0.29,0.74,0.73,6,False
6,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,58,18,0,0,0,0,0,0,0,0,0,0,0,5,7.6,0.7,0.0,0.8,4,1,1,6,0,0.00,0.01,0.01,0.20,1,False
6,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,64,90,1,0,0,1,0,0,0,0,0,0,2,30,37.4,4.3,27.0,6.9,1,1,1,3,1,0.29,0.02,0.31,0.92,8,False
6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,67,90,0,0,0,2,0,0,0,0,0,6,0,18,47.0,0.0,0.0,4.7,0,10,0,0,1,0.00,0.00,0.00,1.84,3,False
6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,72,90,0,1,0,2,0,0,0,0,0,0,1,27,57.8,16.9,4.0,7.9,12,3,3,15,1,0.00,0.22,0.22,1.84,7,False
6,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,74,90,0,0,0,2,0,0,0,0,0,0,0,15,29.0,5.0,2.0,3.6,8,7,5,13,1,0.00,0.02,0.02,1.84,3,False
6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,81,59,0,0,0,2,0,0,0,0,0,0,0,6,4.6,16.5,2.0,2.3,0,1,0,1,1,0.00,0.05,0.05,1.36,1,False
6,82,90,1,0,0,2,0,0,0,0,0,0,0,22,42.4,16.6,9.0,6.8,1,4,2,7,1,0.21,0.05,0.26,1.84,7,False
6,83,74,0,0,0,1,0,0,0,0,0,0,0,6,3.6,11.1,27.0,4.2,2,1,0,3,1,0.42,0.26,0.68,1.02,2,False
6,84,30,0,0,0,0,0,0,0,0,0,0,0,3,4.0,12.2,4.0,2.0,0,3,1,4,0,0.00,0.02,0.02,0.48,1,False
6,85,80,0,0,0,2,0,0,0,0,0,0,0,19,13.2,3.3,2.0,1.9,1,5,4,10,1,0.04,0.02,0.06,1.77,2,False
6,86,30,0,0,0,0,0,0,0,0,0,0,0,5,4.8,6.8,18.0,3.0,1,2,0,3,0,0.09,0.06,0.15,0.48,1,False
6,87,59,0,1,0,2,0,0,0,0,0,0,0,7,0.0,4.4,5.0,0.9,2,2,1,5,1,0.08,0.02,0.10,1.36,4,False
6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,90,30,0,0,0,0,0,0,0,0,0,0,0,3,3.8,6.3,0.0,1.0,1,0,0,1,0,0.00,0.03,0.03,0.48,1,False
6,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
6,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
